Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11," Project Proposal Ensembl Track Database Mentors : Andy Yates, Stephen Trevanion ",Ensembl is a data warehousing and data sets project which helps to analyse advanced biological data. Simple this application displays a 1 dimensional..., Chanaka De Silva , Mentor  Andy Yates ," Organization  Genes, Genomes and Variation ",/archive/2017/projects/6753041504010240,https://github.com/EnsemblGSOC/chanaka-gsoc-2017
12, Destination Sol Resurrected ,"Started back in 2015 as a demo, Destination Sol is a Space Shooter that gives the player a chance to be the captain of his own fantasy ship, fighting...", Aresh Mishra ," Mentor  Cervator, Rostyslav Zatserkovnyi, Emanuele D'Arrigo, Rulasmur ", Organization  MovingBlocks ,/archive/2017/projects/6754962965004288,http://forum.terasology.org/threads/gsoc-2017.1896/#post-15188
13, [GNU Wget] Design and implementation of statistics module ,"At the end of the project, the following objectives should be met:

host-based statistics are maintained and presented to user when asked to do so...", rootkea ," Mentor  Tim Rühsen (rockdaboot), Darshit Shah, Ander Juaristi ", Organization  The GNU Project ,/archive/2017/projects/5644180000866304,https://gitlab.com/gnuwget/wget2/wikis/%5Bgsoc-2017%5D-final-report-:-design-and-implementation-of-a-statistics-module
14, Drms module for JSOC Downloads ,The SunPy JSOC Client is a very rudimentary client to JSOC's export data CGI. The drms module provides a more complete implementation of the DRMS..., nitinkgp23 ," Mentor  Monica Bobra, Kolja Glogowski ", Organization  OpenAstronomy ,/archive/2017/projects/5644701705175040,https://medium.com/@nitinkgp23/gsoc-coming-to-an-end-d20afa843940
15, Directly accessing MusicBrainz database in CritiqueBrainz ,"Presently, CritiqueBrainz uses python-musicbrainzngs to show search results and fetch information of selected entities. python-musicbrainzngs then...", Suyash Garg , Mentor  Alastair Porter , Organization  MetaBrainz Foundation Inc. ,/archive/2017/projects/5645658006487040,https://blog.musicbrainz.org/2017/08/28/gsoc-2017-directly-accessing-musicbrainz-db-in-critiquebrainz
16, Rustify GJS ,The research and implementation of Rust language in to GJS to help reduce or eliminate memory leaks and increase memory safety., Luke Jones , Mentor  Philip Chimento , Organization  GNOME ,/archive/2017/projects/5649393554292736,https://luke-nukem.gitlab.io/gsoc-2017.html
17, Making research more accessible with Origami ,"Origami aims to provide Artificial Intelligence as a Service. Presently, deep learning is a very interesting field. However, the issue arises when...", Avais Pagarkar ," Mentor  Harsh Agrawal, tocttou ", Organization  CloudCV ,/archive/2017/projects/5654547515047936,https://avaisp.github.io/gsoc-the-end.html
18, Add statistics and graphs to ListenBrainz ,ListenBrainz has recently undergone a big overhaul and is now getting ready to stream its data to Google BigQuery for analysis and statistics..., Param Singh , Mentor  Mayhem , Organization  MetaBrainz Foundation Inc. ,/archive/2017/projects/5654870979772416,https://blog.musicbrainz.org/?p=6546
19, Advanced syscall information tool ,"Everyone accepts that strace is one the most useful program for developers. And to make the
output more understandable, I want to improve the...", Edgar Kaziakhmedov ," Mentor  Vladimir D. Seleznev, Dmitry Levin ", Organization  strace ,/archive/2017/projects/5658731350065152,https://edosedgar.github.io/gsoc2017/2017/08/27/work-product-submission.html
20, Knowledge and Learned Model Exchange Between Robotic Agents using openEASE ,"In this proposal, I propose a solution for using openEASE as a knowledge bridge between robots. For this, I aim to implement a module in openEASE...", Asil Kaan Bozcuoglu ," Mentor  Yuki Furuta, Kei Okada ", Organization  JSK Robotics Laboratory ,/archive/2017/projects/5660367464169472,https://gist.github.com/asilx/db597257e272e958a3b15243f2e1f451
21, Shadow Rendering ,PySoy is a game creation engine where the aim is to give a remarkeable easy-to-use library to the developers compared to other game engines in the..., Abdeselam El-Haman ," Mentor  Gautham Nekkanti, Arc Riley, Dariel Kremov ", Organization  Copyleft Games ,/archive/2017/projects/5660792934367232,http://abdulito.me/blog/2017/08/29/gsocfinal/
22, Scrapy benchmarking suite ,I intend to work on the scrapy benchmarking suite project. I would like to create  benchmarks that reflect real-life cases as well as..., Parth-Vader ," Mentor  Konstantin Lopukhin, Paul Tremberth ", Organization  Python Software Foundation ,/archive/2017/projects/5661366178283520,https://medium.com/@vermaparth/parth-gsoc-f5556ffa4025
23, Public transport - Web editor for public transport routes ,This is the proposal for the project idea shared on OSM wiki page https://wiki.openstreetmap.org/wiki/Google_Summer_of_Code/2017/Project_Ideas..., dkocich ," Mentor  Ilya Zverev, Polyglot ", Organization  OpenStreetMap ,/archive/2017/projects/5666315725438976,https://github.com/dkocich/osm-pt-ngx-leaflet
24, AngularJS Web App Enhancements ,The community-app (AngularJS Web app) is the standard application which is built on top of the Fineract platform and provides all the core..., Gopala (gkrishnan724) ," Mentor  Pranjal Goswami, Maulik Soneji ", Organization  Mifos Initiative ,/archive/2017/projects/5668834455322624,https://docs.google.com/document/d/1YWSP2ek2gNdTufpPkFCVD1fHC7fNVgfHo6fUd6QvM8M/edit?usp=sharing
25, cobot enhancement ,coala community has grown substantially over last few months. To make it easier on maintainers to cope up and still be a welcoming community for new..., Meet Mangukiya ," Mentor  Dmytro Sadovnychyi, Udayan Tandon ", Organization  coala ,/archive/2017/projects/5675653521211392,http://projects.coala.io/GSoC/2017/StatusReport/MeetMangukiya
26, Mobile App for Carbon Footprint ,Carbon Footprint is a browser extension to calculate and display CO2 emissions incurred when driving (or using public transportation) on routes. But..., Amit Kanwar ," Mentor  Prateek Gupta, Kolya Opahle, Bruno Woltzenlogel Paleo, Chirag Arora ", Organization  AOSSIE - Australian Open Source Software Innovation and Education ,/archive/2017/projects/5676072146305024,https://gitlab.com/aossie/CarbonFootprint-Mobile
27, Sculpting Tool Improvements ,Improve the sculpting tools by adding a silhouette brush and other minor improvements to the toolset. Giving the sculptor the freedom to add and..., Sebastian Witt ," Mentor  Thomas Musgrove, Sergey Sharybin ", Organization  Blender Foundation ,/archive/2017/projects/5680240546283520,https://wiki.blender.org/index.php/User:Witt/GSoC2017/Reports/FinalReport
28, Python scripting feature for appleseed.studio ,"Python is an easy-to-learn and easy-to-use language which is often used to automate actions with scripts and to accelerate development of modules,...", Gleb Mishchenko , Mentor  Esteban Tovagliari , Organization  appleseedhq ,/archive/2017/projects/5680813790199808,https://github.com/glebmish/GSoC-appleseed-final-report
29, Improving and demonstrating Julia statistical models' MCMC: CrossCat example ,General-purpose statistical modeling tools such as OpenBugs and Stan allow using easy-to-build modular likelihood models to fit models to data..., Jameson Quinn , Mentor  Benjamin Deonovic , Organization  The Julia Language ,/archive/2017/projects/5683453718691840,https://gist.github.com/jamesonquinn/48d632f246f9c271033c8da17c77104d#file-mu_results-svg
30, Developing the FOSSASIA’s Open Event Frontend App ,"The FOSSASIA Summit is an exciting Open Technology event for developers, students, and startups using open source to build up their businesses. It is...", Harshita Gupta ," Mentor  NiranjanRajendran, championswimmer, Nayana Adassuriya, Manan Wason, Harshit D (the-dagger), Aayush Arora, Eden Dang, Victoria Bondarchuk, Elio Qoshi ", Organization  FOSSASIA ,/archive/2017/projects/5683815569686528,https://gist.github.com/harshitagupta30/a0eac0c50e1bf3458d4a3402709538af
31, [digiKam]: Healing clone tool for dust spots removal ,"Healing Clone Tool: 
A tool for image editor to be used for healing image stains with the use of another part of the image by coloring by the use of...", Shaza Ismail Kaoud , Mentor  Mohamed Anwer , Organization  KDE ,/archive/2017/projects/5686002110693376,https://community.kde.org/GSoC/2017/StatusReports/shazaismailkaoud
32, Erroneous use of Java 8's Optional class ,"Traditionally, java programs use null to represent the absence of value. Java 8 introduced Optional class, a container that contains a reference to T...", Nikhil Deepak Shinde ," Mentor  Michael Ernst, Mark Roberts ", Organization  Checker Framework ,/archive/2017/projects/5686344500117504,https://gist.github.com/nikshinde1996/a27297ab4718e5ca7b300ef7b24a92ae
33, antiSMASH Migration to Template System ,"antiSMASH, a python-based tool to mine micro-organisms genomes, currently uses pyQuery to generate static HTML pages. Consequently, several...", Mariana Nave ," Mentor  Marc Chevrette, Dr. Kai Blin ", Organization  Open Bioinformatics Foundation ,/archive/2017/projects/5688096846774272,https://bitbucket.org/antismash/antismash/pull-requests/116/gsoc-2017-move-antismash-to-jinja2-a/diff
34, Reimplement the JDK in Scala Native ,"Scala Native is a new target for Scala. It uses llvm to compile Scala to native assembly code, instead of compiling it to JVM bytecode. However, as...", Andrzej Sołtysik ," Mentor  Martin Duhem, Denys Shabalin ", Organization  Scala ,/archive/2017/projects/5688607679447040,https://docs.google.com/document/d/1QbR64n12P7JhJ0MfzS1MSFh7XPEKBOHNoGfYTVTrcpk/edit?usp=sharing
35, Software Renderer for Vulkan ,"Write a software renderer for Vulkan that implements graphics and compute shaders by translating directly from SPIR-V to LLVM IR, running a custom...", Jacob Lifshay , Mentor  airlied , Organization  X.Org Foundation ,/archive/2017/projects/5689794164162560,https://github.com/programmerjake/vulkan-cpu/blob/gsoc-2017/docs/gsoc-2017-landing-page.md
36, Non-Occurrence of Events for Siddhi Patterns ,"Siddhi provides an elegant solution to detect patterns among the events that happened. However, it cannot identify the absence of events using the...", Gobinath Loganathan ," Mentor  Mohanadarshan, Grainier Perera, Suhothayan ", Organization  WSO2 ,/archive/2017/projects/5690015891849216,https://medium.com/@lgobinath/gsoc-siddhi-pattern-to-detect-absence-of-events-8b267bd173fe
37, Improving the Accessibility of MuseScore for Visually Impaired Musicians ,The goal of the project is to improve keyboard accessibility so that visually impaired users can use MuseScore for score creation as well as score..., Divya Raghunathan , Mentor  Marc Sabatella , Organization  MuseScore ,/archive/2017/projects/5691957217067008,https://musescore.org/en/user/930801/blog/2017/08/26/gsoc-2017-work-product-accessibility
38, Implementing the Ethernet principal ,I have been under the guidance of XIA mentors since 3 months and have put in all my knowledge necessary to the project in my proposal.Hope i am up to..., sdk2k17 ," Mentor  Qiaobin Fu, Pranav Goswami ", Organization  Boston University / XIA ,/archive/2017/projects/5694830281752576,https://gist.github.com/sauravkumar2014/04e169a284b374a24c6de98a0a09449c
39, Graphical Models for Mixed Multi Modal Data ,"In this project, we propose a new package to make graphical models for mixed multi-modal data readily available to a wide audience. The proposed...", Xia Zhang ," Mentor  Genevera Allen, Michael Weylandt ", Organization  R project for statistical computing ,/archive/2017/projects/5695514792165376,https://xia-zhang.github.io/MixedGraphs/
40, Missing features in nftables. ,I'm interested in proposed Task 1 : Implement missing features in nftables., Shyam Saini ," Mentor  Arturo Borrero Gonzalez, Pablo ", Organization  Netfilter project ,/archive/2017/projects/5698623274745856,https://gist.github.com/mysticTot/0c3651f473cb0885d809d5ab63848592
41, Yaydoc - Build and Push documentation easily ,"Yaydoc is a one stop solution for all documentation needs. It is intended to be similar to Continuous integration services such as Travis CI, Circle...", Priyam Singh ," Mentor  Hon Nguyen, Victoria Purynova, Jigyasa-Grover, Thong Tran, Agata Kowalska, rayc, Nguyễn Hồng Quân, Mario Behling, eMBee ", Organization  FOSSASIA ,/archive/2017/projects/5699365767217152,https://gist.github.com/pri22296/f473eaef93a20ef2a02082cf5f13166b
42, To Do: Todoist integration ,The project intends to integrate Todoist with GNOME To Do allowing the users to manage their Todoist account using GNOME To Do. Implementation of..., Rohit Kaushik , Mentor  Georges Stavracas , Organization  GNOME ,/archive/2017/projects/5703355523399680,https://wiki.gnome.org/Outreach/SummerOfCode/2017/Projects/RohitKaushik_ToDo_TodoistPlugin
43, Corpus Testing and Automatic Symbol Score Generation ,This project will use Artificial neural networks to re-score the symbol weights automatically to reduce the false positives and false negatives in..., Pragadeesh C ," Mentor  Andrew Lewis, Steve Freegard ", Organization  Rspamd ,/archive/2017/projects/5704107411111936,https://gist.github.com/cpragadeesh/fad4da2ce46302c7018a61ad8c8823e7
44, Ring - Create a C++ plugin for Ring ,The plugin will read incoming messages and detect a particular sequence (keyword). The sequence is a written message in some scripting language (to..., Houmin , Mentor  Stepan Salenikovich , Organization  The GNU Project ,/archive/2017/projects/5704614754123776,https://github.com/SimpCosm/ring-client-iot/wiki
45, DBSCAN Clustering in Mahout ,"Clustering is an important Data Mining technique with wide applications in Medicine, Biology, Social Network Analysis, Image Segmentation just to...", A. S. Aditya Sarma , Mentor  Trevor Grant , Organization  Apache Software Foundation ,/archive/2017/projects/5706035582992384,https://github.com/apache/mahout/pull/334
46, Adding a new NoVNC console- CloudStack9778 ,The aim of this feature is to make it possible to connect to VM consoles using  VNC client called NoVNC in browsers.noVNC is an HTML 5-based remote..., Sachin Patil ," Mentor  Rohit Yadav, Syed Ahmed ", Organization  Apache Software Foundation ,/archive/2017/projects/5708090456408064,https://cwiki.apache.org/confluence/display/CLOUDSTACK/noVNC+support+for+Cloudstack
47, ETE/Tree matcher ,TreeMatcher is a subproject of ETE3. Target of TreeMatcher is to perform search on phylogenetic trees using tree patterns that allows relax..., Dimitris Pliakos ," Mentor  Jaime Huerta Cepas, Renato Alves, François Serra, Łukasz Roguski ", Organization  Open Bioinformatics Foundation ,/archive/2017/projects/5709813409382400,https://dpliakos.github.io/gsoc2017_overview/
48, Slick bug and feature hunt ,This is a project to tackle as many issues as possible open in the Slick issue tracker with a priority on resolving long standing bugs and..., Trevor Sibanda , Mentor  cvogt , Organization  Scala ,/archive/2017/projects/5713811621281792,https://gist.github.com/trevorsibanda/f7b152c068fb748a4c679897c7212421
49, [digikam] Project: Database export to remote network devices using DLNA/UPNP ,"Brief Explanation: In the past, Kipi-plugins provided a way to export KIPI host data to DLNA/UPNP by a plugin using HUpnp library for Qt. Since...", Ahmed Fathy ," Mentor  Mohamed Anwer, GILLES CAULIER ", Organization  KDE ,/archive/2017/projects/5717675481235456,https://community.kde.org/GSoC/2017/StatusReports/ahmedfathy
50, Add support to CUPS-FILTERS for enabling conversion to and printing of PCLm files supported by IPP everywhere printers. ,"PCLm is a file format which is a light-weight subset of PDF which makes printing fast and efficient. It is streamable, i.e. can be printed page by...", Sahil Arora ," Mentor  Till Kamppeter, Danny Brennan-1 ", Organization  The Linux Foundation ,/archive/2017/projects/5722648516493312,https://github.com/sahilarora535/cups-filters/wiki/Google-Summer-of-Code-2017-%7C-The-Linux-Foundation---Adding-PCLm-support-to-cups-filters
