Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11, Building a Machine Learning Taxon Classifier for Malaria Mosquitoes ,Project with MalariaGEN focuses on building a machine-learning tool to classify species of Anopheles mosquitoes (the main carriers of malaria) using..., Deepak Silaych ," Mentor  Chris Clarkson, Anastasia HK, Jon Brenas ", Organization  Wellcome Sanger Tree of Life ,/archive/2025/projects/txfR3muc,https://github.com/DeepakSilaych/gsoc_2025/blob/main/final_report/final_report.md
12, Enhance the feature set of the Flutter Badge Magic Application ,Project Summary : The goal of this project is to take Badge Magic to the next level by adding more creative and interactive features for users. Right..., Samruddhi Rahegaonkar ," Mentor  Jhalak Upadhyay, Aditya.Gupta, Pete Membrey, Aryn Choong ", Organization  FOSSASIA ,/archive/2025/projects/EAWwj9Nd,https://gist.github.com/samruddhi-Rahegaonkar/e63e01635346a1dd67fcf567bd152414
13, Enhancing the SMART on FHIR Frontend for Patient-Controlled Data Sharing ,"I will improve a SMART on FHIR patient-facing app to make it more accessible, user-friendly, and efficient. This includes simplifying menus and...", aryantony , Mentor  Tianyun Zhang , Organization  Data for the Common Good ,/archive/2025/projects/ERinz6Vo,https://aryantony.github.io/Data-For-Common-Good-Project-Details-GSoC/
14, Update Newlib and Pthread-embedded Libraries ,"This project focuses on restoring and modernizing Newlib support within the Unikraft unikernel framework, which previously removed Newlib after...", Abolfazl Soltanisamani ," Mentor  Cezar Craciunoiu, Stefan Jumarea ", Organization  Unikraft ,/archive/2025/projects/Q1hFzB7p,https://github.com/unikraft/gsoc/blob/staging/gsoc-2025/work-product/Salar-Samani-Newlib-Pthread-Unikraft.md
15, Replication to Enable Filtering on Master ,Currently there are two ways of replication filters in MariaDB. One method filters data on the primary node by not writing unwanted events to the..., Mohanad Khaled , Mentor  bnestere , Organization  MariaDB ,/archive/2025/projects/uzgYlzc5,https://github.com/MohanadKh03/mariadb-gsoc25
16, Smart Cities - Traffic Prediction Microservice ,"Project Summary: Real-Time Traffic Prediction and Management System Problem: Urban traffic congestion poses significant challenges, leading to...", sameer singh chauhan ," Mentor  Navin Chandra, BWGartner, Terry Smith ", Organization  openSUSE Project ,/archive/2025/projects/qc3bwrNj,https://github.com/SamIeer/traffic-prediction
17, RAG-Based Chat Bot for Enhanced Challenge Support ,"This project aims to enhance the user experience for both challenge hosts and participants by developing an intelligent, RAG (Retrieval Augmented...", Zahed ," Mentor  Rishabh Jain, Akansha Jain ", Organization  CloudCV ,/archive/2025/projects/BwLKGHrI,https://medium.com/@zahedriyaz2109/contributing-to-cloudcv-google-summer-of-code-2025-11a106a81277
18, qaul RPC user authentication layer ,"The qaul RPC user authentication layer project aims to implement a secure and scalable authentication system for the qaul network, enabling multiple...", mohitk108 ," Mentor  MathJud, Breno ", Organization  freifunk ,/archive/2025/projects/3s6IePJd,https://github.com/qaul/qaul.net/pulls/claddyy
19, Talawa Enhanced Testing ,"To enhance the testing infrastructure across the Talawa ecosystem by introducing a robust, automated, and scalable testing strategy. This project...", Syed Ali Ul Hasan ," Mentor  Tasneem Koushar, Kevoniat ", Organization  The Palisadoes Foundation ,/archive/2025/projects/dBNdnkCt,https://gist.github.com/syedali237/7c1a244e7d5ed9ce0702d1bbb6a3eff9
20, Documenting and improving cmm ,Cmm is the intermediate representation and code generation layer used by the Glasgow Haskell Compiler (GHC). It is written in Haskell and sits..., Diego Antonio Rosario Palomino , Mentor  Csaba Hruska , Organization  Haskell.org ,/archive/2025/projects/BvobfRuf,https://github.com/GunpowderGuy/cmm-documentation
21, pgmoneta: WAL Filtering ,"pgmoneta is an open-source tool designed for PostgreSQL backup and recovery, with a strong focus on managing Write-Ahead Logging (WAL) files critical...", Mohab Yasser ," Mentor  My-Wine-Cellar, Shahryar ", Organization  PostgreSQL ,/archive/2025/projects/ttqxjXNx,https://gist.github.com/Mohab96/e10af7b60d140caa1927a52c7fbdf8bf
22, The Boson-Fermion Correspondence and Vertex Operators ,The boson-fermion correspondence is an isomorphism of two representations of the Heisenberg algebra. It can be stated as a way to construct a special..., Joe McDonough , Mentor  Travis Scrimshaw , Organization  SageMath ,/archive/2025/projects/qZ75cron,https://github.com/sagemath/sage/issues/40241
23, Integrating Walkthrough Feature in JabRef ,I aim to improve the Welcome page and create a walkthrough in JabRef. The walkthrough would: 1. Provide an overview of JabRef's core functionality 2...., Yubo ," Mentor  Christoph, Calixtus, Houssem Nasri, ThiloteE, subhramit ", Organization  JabRef e.V. ,/archive/2025/projects/ae6W329p,https://github.com/JabRef/jabref/wiki/GSoC-2025-%E2%80%90-Walkthrough-and-Welcome-Tab
24, mac_do(4) and mdo(1) improvements ,The FreeBSD mac_do(4) and mdo(1) utilities enable controlled transitions of user and group credentials without relying on inherently risky setuid..., thesynthax , Mentor  Olivier Certner , Organization  The FreeBSD Project ,/archive/2025/projects/gZAnOBRn,https://wiki.freebsd.org/SummerOfCode2025Projects/MacDoAndMDoImprovements
25, Physics-Informed Performer for Symbolic Squared Amplitudes in HEP ,"In high-energy physics (HEP), automating the symbolic computation of squared amplitudes is essential for predicting cross-sections and validating...", Ayush Mishra A ," Mentor  Eric Reinhardt, Dinesh PR ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/FAUugAQ0,https://medium.com/@ayush89718/exploring-squared-amplitudes-in-high-energy-physics-with-ml4sci-my-gsoc-journey-part-2-2c1ff217f10e
26, Create file-system tree view for scanned codebases ,"The current directory browsing experience in ScanCode.io is limited to viewing one folder at a time, which becomes inefficient and cumbersome for...", AayushKumar ," Mentor  Omkar Phansopkar, TG1999, Thomas Druez, swastkk ", Organization  AboutCode ,/archive/2025/projects/OQ4Mahel,https://aboutcode.readthedocs.io/en/latest/archive/gsoc/reports/2025/scancodeio_aayush.html
27, Advanced vector editing tool modes ,The goal of this project is to introduce new tooling modes and new tools to improve the vector editing experience in the Graphite editor. Addition of..., hawkeye ," Mentor  Graphite, Keavon Chambers, Oliver Davies, Max Fisher ", Organization  Graphite ,/archive/2025/projects/nrCPLvfb,https://github.com/GraphiteEditor/Graphite/discussions/2666
28, Python virtual environments in Cantor ,"Implement the Python virtual environment switching function based on Cantor, so that the virtual environment switching function can be implemented in...", Zheng JiaHong ," Mentor  asemke, Israel Galadima ", Organization  KDE Community ,/archive/2025/projects/wDIDmwxD,https://community.kde.org/GSoC/2025/StatusReports/ZhengJiahong
29, PROPOSAL FOR TEUTHOLOGY ON PODMAN ,"Currently, ceph-devstack runs a testnode container with only one OSD per node using a loop block created on the host system as a storage device. To...", Parfait Detchenou ," Mentor  Aishwarya Mathuria, Vallari Agrawal, Kamoltat S., Zack Cerza ", Organization  Ceph ,/archive/2025/projects/VpxBIJmv,https://github.com/zmc/ceph-devstack/pull/31
30, Building a centralized hub for open-source Greek NLP datasets with GlossAPI ,"This project addresses the lack of accessible, Greek high-quality datasets for training Large Language Models (LLMs). Although robust LLM frameworks...", Dimitrios Athanasopoulos ," Mentor  Foivos, Nikos Tsekos ", Organization  Open Technologies Alliance - GFOSS ,/archive/2025/projects/WaioHmfG,https://github.com/jimmmyss/GSoC-2025
31, pyOBIS for stakeholders ,This project addresses the issue of translating complex marine biodiversity data into actionable knowledge for ecosystem management in Florida. It..., Mehraz Hossain Rumman , Mentor  7yl4r , Organization  IOOS ,/archive/2025/projects/Af6KBBl2,https://gist.github.com/MehrazRumman/bc59c0b9672e1f976a7bd790e4f662b0
32, Integration of GitHub Actions with Discord Role Management ,This project implements a comprehensive GitHub-Discord integration platform. The system includes a Discord bot with OAuth GitHub account linking for..., Tianqin Meng ," Mentor  Marc Gonzalez Capdevila, Karine Pistili Rodrigues, Julio Manoel ", Organization  Uramaki LAB ,/archive/2025/projects/gZbjuWuX,https://github.com/ruxailab/disgitbot
33, Efficient SmolVLM ,"The aim of this project is to bring State of the Art methods for lightweight Visual Language models into Kornia in Rust. Recently, Hugging Face...", andrew-shc ," Mentor  Edgar, Jian S, mfar5825 ", Organization  Kornia ,/archive/2025/projects/pXPaNRob,https://github.com/kornia/kornia-rs/wiki/Gsoc2025:-Smolvlm
34, Rewriting lib_ccx libraries to Rust ,"This Project Encompasses the work behind rewriting the lib_ccx libraries, which are currently written in C, in Rust, for the sake of Memory Safety,...", Deepnarayan Sett , Mentor  Prateek Sunal , Organization  CCExtractor Development ,/archive/2025/projects/aFiTJC0l,https://github.com/steel-bucket/GSOC-25
35, ACPI Initialization in Loader With Lua Bindings ,Intel™’s Advanced Configuration and Power Interface (ACPI) is an industry standard specification that revolutionized power management by putting it..., kpowkitty , Mentor  Warner Losh , Organization  The FreeBSD Project ,/archive/2025/projects/vcXeKCzJ,https://wiki.freebsd.org/SummerOfCode2025Projects/ACPI%20Initialization%20in%20Loader%20With%20Lua%20Bindings
36, Juice Shop side-project rennovation ,"The Juice Shop CTF Tool, currently made with vanilla JavaScript, needs to be upgraded to TypeScript to align with the main project for easier...", hxrshxz , Mentor  Björn Kimminich , Organization  OWASP Foundation ,/archive/2025/projects/rzlkFqYj,https://gist.github.com/hxrshxz/9d476c5df04c48589b5b6fc392fddcf1
37, Integrating Support for Google XLS in hls4ml ,"At the end of Moore’s law, building domain-specific computer architectures is considered the next step in improving program efficiency. Hls4ml is an...", Andrei Girjoaba ," Mentor  Vladimir L, Dimitrios Danopoulos ", Organization  CERN-HSF ,/archive/2025/projects/Mv9bV0rM,https://github.com/fastmachinelearning/hls4ml/pull/1343
38, Healing Stones - Reconstructing digitized cultural heritage artifacts with artificial intelligence ,"This project aims to develop an AI-powered system for the virtual reconstruction of fragmented cultural heritage artifacts, with a focus on Mayan...", Atif_khan ," Mentor  Emanuele Usai, HumanAI, Jennifer Feltman, Alex T. ", Organization  HumanAI ,/archive/2025/projects/elgslkxD,https://github.com/humanai-foundation/HealingStones/tree/main/Atif
39, Flashbacks ,"The current app experience can be frustrating for learners who are redirected to earlier concepts for revision after making a mistake, as they must...", Subhajit Mallick ," Mentor  Ben Henning, Adhiambo ", Organization  Oppia Foundation ,/archive/2025/projects/7Hv4NPOU,https://medium.com/@subhajitmallick879/flashback-final-gsoc25-report-3c011f1b9f48
40, Maestro as Mobile UI Testing Framework ,"The current mobile UI testing framework for the Rocket.Chat Mobile app, Detox, poses several challenges including flaky test results, steep debugging...", Rohit.Bansal , Mentor  Diego Mello , Organization  rocket.chat ,/archive/2025/projects/w9Llkfyd,https://github.com/Rohit3523/gsoc-2025
41, Conformance Checker for SPDX AI SBOM ,Adding support of a new file format (SPDX 3.0) and a new compliance standard (EU Artificial Intelligence Act) for SPDX SBOM Conformance Checker. This..., Arthit Suriyawongkul ," Mentor  Gary O, Rohit Lodha, John Speed Meyers ", Organization  The Linux Foundation ,/archive/2025/projects/CeR3hQTq,https://github.com/spdx/ntia-conformance-checker
42, GNSS-SDR Vector Tracking Loop ,"This project aims to implement a Vector Tracking Loop (VTL) architecture in GNSS-SDR, a widely used open-source software-defined GNSS receiver....", PedroPereira ," Mentor  GNSS-SDR, miguel angel gomez lopez ", Organization  GNSS-SDR ,/archive/2025/projects/pyRTzjuZ,https://gist.github.com/pedromiguelcp/0429efab963c9680f5ba5c0d48b5ae29
43, Enhancing the Jaya R Package for Efficient Optimization ,"The Jaya R package implements the Jaya optimization algorithm, a gradient-free, population-based method for solving both single-objective and...", Kartik Kasrewar ," Mentor  Neeraj Dhanraj Bokde, Varun Tiwari ", Organization  R project for statistical computing ,/archive/2025/projects/q2pQmhyA,https://github.com/kartikkasrewar/Jaya-R
44, Add Support for Malayalam in Unicode Inflection ,"This proposal aims to add support for Malayalam in the Unicode Inflection project, which is important for ensuring accurate automated text formatting...", Deona Julary , Mentor  George Rhoten ," Organization  Unicode, Inc. ",/archive/2025/projects/XdytKT55,https://docs.google.com/document/d/1lN1M57ZnXrmtPXhUzw3Juq1w5cO-dFZfX3w2Myh2qnI/edit?usp=sharing
45, Resample options for Mixxx ,"Mixxx uses a linear interpolation when scratching. This is blazing fast, but the sound can be improved by providing more accurate resampling...", Armaan_Chowfin , Mentor  Daniel Schürmann , Organization  Mixxx ,/archive/2025/projects/VUpg9Wv5,https://mixxx.org/news/2025-08-04-gsoc-2025-report-armaan-chowfin/
46, Hamiltonian Library for QuTiP ,"This project aims to develop a comprehensive Hamiltonian Library for QuTiP (Quantum Toolbox in Python). Currently, QuTiP users must frequently...", VanshajB ," Mentor  Alex Pitchford, Neill ", Organization  NumFOCUS ,/archive/2025/projects/TgdXdTXP,https://vanshaj0429.github.io/qutip-gsoc-blog/project.html
47, Gemma Facet: End-to-End Fine-Tuning Platform for Gemma Models ,Gemma Facet is a comprehensive platform that provides an end-to-end solution for fine-tuning Gemma language models through a microservices..., Adarsh J. Dubey , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/6ep1Zcf2,https://www.adarshdubey.com/blog/gsoc-final-report
48, Develop a Gemini Workspace in Postman ,"This project aims to create a Gemini Workspace in Postman for interacting with the Gemini API’s and providing a central hub for exploration ,...", Aniket.Saxena , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/yrmj0F4J,https://gist.github.com/AniketS02/fce3b866d1b714391857bc6cbf267563
49, Cyfra: Real-time Rendering Pipeline ,Cyfra is a GPU runtime and DSL that simplifies GPU programming in Scala by abstracting Vulkan. This project will build a real-time rendering pipeline..., Rudra Beniwal , Mentor  szymon-rd , Organization  Scala Center ,/archive/2025/projects/9Ul3o0jK,https://github.com/ComputeNode/cyfra/pull/70
50, Versioning System for DISCOVER Cookbook ,"This project focuses on implementing a versioning system for the DISCOVER Cookbook, enabling seamless navigation across distinct documentation...", Ashish Mahajan ," Mentor  Andy Terrel, Kamila Stepniowska ", Organization  NumFOCUS ,/archive/2025/projects/ovpNbdUa,https://gist.github.com/AR21SM/f351a85dcc897c740a9f123bcd0a3972
