Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
24, View-Only Mode in GRC ,By opening an unknown flowgraph file in the GRC you expose your system to arbitrary python code being evaluated via the block parameters. A View-Only..., Oscar Ekholm ," Mentor  Håkon Vågsether, Marc Lichtman, Sebastian Koslowski ", Organization  GNU Radio ,/archive/2021/projects/4881493066776576,https://gist.github.com/oscekh/acba0f7b55e11a13e0eb5c0cc332d421
25, Python Argentina: <PyZombis project> Continue the implementation of the course in the Runestone environment ,"Continue the implementation of the course with Runestone components. Currently, some exercises are not working due to the Python modules they use. I...", Leonardo Cumplido ," Mentor  Sando, Mariano Reingart ", Organization  Python Software Foundation ,/archive/2021/projects/4884065483751424,https://github.com/PyAr/PyZombis/wiki/Leonardo-Cumplido-GSoC-2021-Wrap-Up
26, Design and implementation of Code is Science front-end using ReactJS ,"The Code is science website is currently built using vanilla HTML, CSS and JavaScript with Ruby as part of its backend. The current frontend needs to...", Isaac Miti ," Mentor  Yo Yehudi, João Paulo Tiz ", Organization  Open Bioinformatics Foundation ,/archive/2021/projects/4885658513965056,https://ikayz.github.io/code-is-science-frontend/
27, Design tooling: port to gtk 4 ,"The design tooling consists of a small set of applications that boosts the design team and developers productivity. App Icon Preview, Symbolic...", Maximiliano Sandoval , Mentor  Bilal Elmoussaoui , Organization  GNOME Foundation ,/archive/2021/projects/4886426272923648,https://blogs.gnome.org/msandova/2021/08/19/gsoc-2021-final-report/
28, SCoRe Lab's Gitter ChatBot ,"Many open-source contributors face challenges to get started with the community's projects. This project aims to
make a Gitter chatbot for the...", Mayank Meena ," Mentor  Rajitha Warusavitarana, Pratik Dhanave ", Organization  SCoRe Lab ,/archive/2021/projects/4888131911811072,https://github.com/scorelab/GSoC/blob/master/GSoC-2021/21-Mayank-Meena-SCoRe-Lab-Gitter-ChatBot.md
29, Simultaneous path planning and following using Model Predictive Control (SPAF) ,The field of Model Predictive Control (MPC) has seen tremendous progress. The algorithms and high-level software available to solve challenging..., Yassmin Hesham ," Mentor  Pablo Bustos, Ramon Cintas, Juan Carlos García ", Organization  RoboComp ,/archive/2021/projects/4888220159967232,https://github.com/Yasmin-Hesham/optimizer
30," Improve tooling, integrations, and testing infrastructure of Zulip ","This project will span multiple high-priority areas of Zulip, some of which include:

Zulip has support for older versions of RHEL-based GNU/Linux...", Ganesh Pawar ," Mentor  adnrs96, Wyatt Hoodes ", Organization  Zulip ,/archive/2021/projects/4889899022417920,https://gist.github.com/ganpa3/3a9202aff4f08a9aab418c48f9505898
31," Implement ""Series"" entity for BookBrainz ","BookBrainz lacks a feature which allows a editor to create a series entity. A series is a sequence of separate works, authors, editions, edition...", Akash Gupta , Mentor  Mr_Monkey , Organization  MetaBrainz Foundation Inc ,/archive/2021/projects/4890623227723776,https://blog.metabrainz.org/2021/08/23/gsoc-2021-series-entity-for-bookbrainz/
32, Tight-Binding Atomic Graph Neural Networks ,"Virtually all properties of interest arise from electronic interactions between the atoms of a crystal.
The work I propose aims to develop a...", Anant Thazhemadam ," Mentor  Rachel Kurchin, Dhairya Gandhi ", Organization  The Julia Language ,/archive/2021/projects/4891585065517056,https://thazhemadam.github.io/blog/posts/gsoc21/
33, Write Frontend Tests ,"This project aims to write frontend tests to fully cover each service, directive, and components in order to ensure that the quality of code...", Aishwary Saxena ," Mentor  Kevin Thomas, Nithesh Hariharan ", Organization  Oppia Foundation ,/archive/2021/projects/4895870167810048,https://aishwary023.github.io/gsoc-2021-oppia/
34, Improve Frontend Type System ,"Oppia uses Angular as the frontend framework with typescript as the primary language, hence this codebase is fully typed which implies that variable...", Eesha Arif ," Mentor  Srijan Reddy Vasa, Vojtěch Jelínek ", Organization  Oppia Foundation ,/archive/2021/projects/4896898846031872,https://gist.github.com/EeshaArif/53016604eae2abb89355b8725f914c0a
35, PyTorch-Ignite: Development of a Higher-level API ,"In this project we are trying to provide a High-level API for the Deep Learning engineers and researchers to help them train their models faster, and...", Ahmed-1 , Mentor  Victor (vfdev-5) , Organization  NumFOCUS ,/archive/2021/projects/4898613980823552,https://gist.github.com/KickItLikeShika/4f1279b6e9d9db259a09494cf10f22cc
36, Neural network-based object detection of anatomical structures and medical artifacts in Virtual Reality ,"In Most of the medical procedures like surgery or in interventional radiology, the procedures are recorded as video. Common artefacts observed in...", Shivaditya Shivganesh ," Mentor  Priyanshu Sinha, Gichoya ", Organization  LibreHealth ,/archive/2021/projects/4903582452678656,https://gitlab.com/sshivaditya/lh-radiology-nn-vr-detection
37, Revive TensorMap ,TensorMap is a visual designer for ML code. The codebase has gone stale after the initial start-up of the project. TensorMap only consists of very..., Asela Dasanayaka ," Mentor  Keshan Sodimana, Oshan Mudannayake, Raveen Perera ", Organization  SCoRe Lab ,/archive/2021/projects/4903585036369920,https://github.com/scorelab/GSoC/blob/master/GSoC-2021/16-Asela-Dasanayaka-Revive-TensorMap.md
38, Nemo Optimization by WAN Hierarchical Aggregation and Fidelity Control ,This GSOC project aims to optimize Nemo execution by performing hierarchical aggregation and controlling its fidelity based on the distance of a..., Ji Ho Kang ," Mentor  Jeongyoon Eo, Won Wook SONG ", Organization  The Apache Software Foundation ,/archive/2021/projects/4904415944769536,https://kangji.github.io/nemo-wan-hierarchical-aggregation/
39, Creation of a multi user audio first annotation tool ,"An annotation tool helps people (without the need for specific knowledge) to mark a segment of an audio file (waveform), an image or text (and...", Ioannis Sina ," Mentor  Markos Gogoulos, Pantelis Vikatos ", Organization  GFOSS - Open Technology Alliance ,/archive/2021/projects/4908456837906432,https://github.com/eellak/gsoc2021-audio-annotation-tool/blob/main/docs/GSOC_FINAL_REPORT.md
40, CoAP protocol endpoint for Drogue IoT ,This project aims to implement the CoAP endpoint library for the drogue-cloud project. The endpoint would have the ability to facilitate the..., Pranav Bhatt ," Mentor  Ulf Lilleengen, Jens Reimann ", Organization  JBoss Community ,/archive/2021/projects/4908878684225536,https://pranav-bhatt.github.io/GSoC_2021/
41, Background Estimation with Neural Autoregressive Flows Proposal ,"Data-driven background estimation is crucial for many scientific searches, including searches for new phenomena in experimental datasets. Neural...", Sinan Gençoğlu ," Mentor  dannysli, Uli, Meenakshi Narain, Aneesh Heintz, Emanuele Usai ", Organization  Machine Learning for Science (ML4SCI) Umbrella Organization ,/archive/2021/projects/4909112927715328,https://github.com/ML4SCI/MLBender/tree/main/Normalizing_Flows_for_Background_Estimation_Sinan_Gen%C3%A7o%C4%9Flu
42, Analyzing stimulus prediction capabilities of neurons: predictive information estimation methods ,"To guide behaviour, it has been proposed that neurons eventually learn to predict future states of sensory inputs. The project mentors have worked in...", Shiven Tripathi ," Mentor  Sarah Marzen, cav ", Organization  INCF ,/archive/2021/projects/4909605204787200,https://github.com/ShivenTripathi/GSoC-INCF-HDNet/blob/main/FinalReport.md
43, Omnichannel Project: Live Chat Widget - Accessible Mode ,"According to an estimation, over 15% or one billion people of the total world population experience significant disabilities. These disabilities can...", Ghulam Ghous ," Mentor  Tasso Evangelista, Leticia Peuser ", Organization  Rocket.Chat ,/archive/2021/projects/4915310297088000,https://gist.github.com/ghulamghousdev/f3adee28cd3968761fa9cf36aa5260a7
44, Improve Tree Ensemble Support ,"Tree ensembles are arguably the best class of machine learning algorithms out there. They regularly win competitive data science competitions.
This...", Rishabh Garg ," Mentor  gman, Ryan Curtin ", Organization  mlpack ,/archive/2021/projects/4917394429968384,https://github.com/RishabhGarg108/GSoC-Final-Eval
45, Kanban Board Plugin for Joplin ,"I propose creating a plugin for Joplin, which allows notes in a notebook to be organized in a kanban board. The board itself is a special type of...", mablin ," Mentor  Roman Musin, Laurent Cozic ", Organization  Joplin ,/archive/2021/projects/4917801914990592,https://gist.github.com/mablin7/f59f900b4f494c4a6dcca9a2be651781
46, Yeming Gu's GSoC proposal for CHAOSS ,My project aims to define a new similarity measure metric based on social coding semantics underlying the open source trace data to enrich the..., Yeming Gu ," Mentor  Sean Goggins, Vinod Ahuja ", Organization  CHAOSS Project ,/archive/2021/projects/4918176382451712,https://medium.com/@yeminggood/gsoc2021-final-report-7feedac481e0
47, Android Support for ENIGMA ,"This project aims to fix the issues regarding the Android platform that includes fixing the shader, adding a new audio system and the addition of ...", Abhishek Kumar Jha ," Mentor  Greg Williamson, Josh ", Organization  The ENIGMA Team ,/archive/2021/projects/4918214366068736,https://github.com/enigma-dev/enigma-dev/pull/2261
48, Apache James - Implement Thread support for JMAP ,"JMAP is an email application protocol to modernise IMAP, on top of HTTP using a JSON format. JMAP is designed to make efficient use of limited...", Hồng Quân Trần ," Mentor  Rene Cordier, Benoit Tellier ", Organization  The Apache Software Foundation ,/archive/2021/projects/4918420021182464,https://gist.github.com/quantranhong1999/8147f52a1b17f0461a9f1f27fc8b5303
49, Implementing Linux support in Drakvuf-Sandbox ,Drakvuf-sandbox is a malware analysis tool that is used to analyze the behavior of the malware in a contained environment. It uses the Drakvuf engine..., Manorit Chawdhry ," Mentor  K. Cieśliński (CERT.PL), M. Leszczyński (CERT.PL) ", Organization  The Honeynet Project ,/archive/2021/projects/4918761135538176,https://www.cert.pl/en/posts/2021/08/gsoc-linux-injector/
50, Tensorflow Proposal ,"As everyone knows, TensorFlow is the best open source platform for Deep Learning. Instead of focusing on basics like alternatives which lag behind...", Aleyna Kara ," Mentor  Kevin Murphy, Mahmoud Soliman ", Organization  TensorFlow ,/archive/2021/projects/4920456607432704,https://medium.com/@aleynakara98/google-summer-of-code-2021-a-probabilistic-perspective-9cc5a03ec91e
