Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
24, changepoint.online ,"There are many R packages available for offline changepoint detection but, to the knowledge of myself and the mentors, only one for online change...", Andrew Connell ," Mentor  Rebecca Killick, David Matteson ", Organization  R project for statistical computing ,/archive/2018/projects/4854573080510464,https://github.com/rkillick/changepoint.online
25, Agora web API and Frontend project ,"Agora is a library of data structures and algorithms for counting votes in elections. Agora-web, is a website to conduct online elections. This...", Abanda Ludovic ," Mentor  Bruno Woltzenlogel Paleo, Thuvarakan ", Organization  AOSSIE - Australian Open Source Software Innovation and Education ,/archive/2018/projects/4856686607073280,https://gist.github.com/icemc/a40d856362e888dc611a78fd255d081f
26, Proposal: Global filesystem and search engine for genomics data ,Data Object Service (DOS) is an emerging standard for specifying location of data across different cloud environments. The goal of DOS is to create a..., Eric Keilty ," Mentor  Miro Cupak, mfiume ", Organization  Global Alliance for Genomics and Health ,/archive/2018/projects/4858482238947328,https://gist.github.com/ekeilty17/bef6562cbb65e71df844f32013454d91
27, configuration files versioning in pkgsrc ,using Version Control Systems to keep track of system configuration changes in package upgrades, Keivan Motavalli ," Mentor  Thomas Klausner, leot ", Organization  The NetBSD Foundation ,/archive/2018/projects/4858976697057280,https://github.com/kmotavalli/pkgsrc/commit/024dbe1782933e3e20dd6b71b261fef80c8b3e5c
28, Improve the Cargo Special:Drilldown page ,"The Cargo extension's Special:Drilldown page shows a listing of each table, its contents, and a set of filters, for all the data in a wiki stored via...", Nikhil-nk ," Mentor  Yaron Koren, Derick Ndimnain Alangi, FAhmad ", Organization  Wikimedia Foundation ,/archive/2018/projects/4860153853640704,https://medium.com/@nikhilabcdenk/gsoc-2018-wikimedia-foundation-final-report-5766c49cb764
29, Avogadro 2: Molecular Dynamics ,"This project aims to implement support for Molecular Dynamics in Avogadro.
Molecular dynamics (MD) is a computer simulation method for studying the...", Adarsh Balasubramanian , Mentor  Marcus D. Hanwell , Organization  Open Chemistry ,/archive/2018/projects/4861646958755840,https://gist.github.com/badarsh2/f72c115062154022020ebc57607e31cb
30, Add support for Neurodata Without Borders 2.0 to Geppetto ,The release of a new NWB version makes it necessary the reintegration of this format into the awesome open-source in-browser neuroscientific..., Afonso Pinto ," Mentor  Matteo Cantarelli, Giovanni Idili ", Organization  INCF ,/archive/2018/projects/4862896861347840,https://afonsobspinto.github.io//GSoC2018-NWB-Explorer/
31, Add Functionality for Skills ,This proposal aims to add a new Skills construct at a global level that would replace the existing refresher explorations method that is employed for..., Akshay Anand , Mentor  Sean Lip , Organization  Oppia Foundation ,/archive/2018/projects/4864970726572032,https://medium.com/@akshayanand681/google-summer-of-code-with-oppia-b7ef85f9d862
32, x86_64 port and BSP ,"RTEMS is a real-time operating system, meant to be used in applications that need high-precision task scheduling, such as the NASA's recent Parker...", Amaan Cheval ," Mentor  Joel Sherrill, Hesham Almatary, Chris Johns ", Organization  RTEMS Project ,/archive/2018/projects/4865669933826048,https://blog.whatthedude.com/post/gsoc-final/
33, corobo Enhancement ,"corobo Enhancement
The goal of this project is to make corobo secure by reducing its surface vulnerability. It also includes implementing a better...", Nitanshu Vashistha ," Mentor  Meet Mangukiya, gbin ", Organization  coala ,/archive/2018/projects/4866887288619008,http://projects.coala.io/GSoC/2018/StatusReport/NitanshuVashistha
34, Fedora Happiness Packets ,Happiness Packets encourages and makes it easier for people to send positive feedback to their peers (anonymously if they like). This project extends..., Anna Philips ," Mentor  Jona Azizaj, Bee ", Organization  Fedora Project ,/archive/2018/projects/4867441540726784,https://github.com/Algogator/gsoc-2018/blob/master/README.md
35, Zulip Terminal ,Make a terminal interface for zulip using its API., Aman Agrawal , Mentor  Puneeth Chaganti , Organization  Zulip ,/archive/2018/projects/4867850569252864,https://github.com/zulip/zulip-terminal/
36, Conditional Name Server Identifier - CoreDNS ,"In distributed TensorFlow, identifying the nodes without domain name collision is a big challenge. CoreDNS supports DNS Name Server Identifier (NSID)...", Jiacheng Xu ," Mentor  Miek Gieben, Yong Tang, John Belamaric ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2018/projects/4869116712189952,https://github.com/jiachengxu/idetcd
37, Cineform Decoder Improvements ,The GoPro Cineform codec is a cross-platform intermediate codec designed for editing high-resolution footage. It was original designed for compressed..., Gagandeep Singh-2 , Mentor  kierank , Organization  FFmpeg ,/archive/2018/projects/4870773697150976,https://docs.google.com/document/d/1sUswaJW5tkGj0nQavwZHG20d_rLKvxGbHgrWBQLiklY/edit?usp=sharing
38, Developing Badgeyey into a complete Macro Service ,"Developing Badgeyay into a complete Macro Service with UI enhancement, Badge Management System, QR-Code feature and a lot more", Manish Devgan ," Mentor  Mie Lam, Nayana Adassuriya, Ricky Ng-Adam, Mario Behling, Nicco Kunzmann, DEEPJYOTI MONDAL ", Organization  FOSSASIA ,/archive/2018/projects/4870923618353152,https://gist.github.com/gabru-md/62bbf21cde8ef5873f86658ec8e3e48e
39, Fixing Bugs in BoneScript and Improve BeagleBone UI ,"BoneScript is an existing Node.js library specifically optimized for the Beagle family and featuring familiar Arduino function calls, exported to the...", VAISHNAV M.A ," Mentor  m_w, Anuj Deshpande, Jason Kridner ", Organization  BeagleBoard.org Foundation ,/archive/2018/projects/4871854686732288,https://github.com/vaishnav98/bone101/wiki/BeagleBoard-GSoC'18:-Fixing-Bugs-in-BoneScript-and-Improving-BeagleBone-User-Interface
40, Machine Learning for Fraud Detection ,"Detailed version: https://lab.civicrm.org/community-team/gsoc2018/issues/2
Synopsis
The project aims to build a new open-source fraud detection...", Saurabh Batra ," Mentor  Adam Wight, Eileen McNaughton ", Organization  CiviCRM LLC ,/archive/2018/projects/4872534902177792,https://github.com/saurabhbatra96/wmf-fraud-pipeline
41, Sugarizer Primero( Sugarizer1) ,"Primero1 will be a free web app, designed basically for kids aged 4-7 to enhance their learning abilities in a fun, creative and natural way. This...", Iqgik ," Mentor  Samson Goddy, perriefidelis, Caryl Bigenho ", Organization  Sugar Labs ,/archive/2018/projects/4872817967366144,https://iqragsoc.wordpress.com/2018/07/30/gsoc-final-project-report/
42, Making GHC Tooling friendly ,"GHC builds up a wealth of information about Haskell source as it compiles it, but throws all of it away when it's done. Any external tools that need...", Zubin Duggal ," Mentor  Joachim Breitner, Ben Gamari, Gershom Bazerman ", Organization  Haskell.org ,/archive/2018/projects/4873731453222912,https://gist.github.com/wz1000/5ed4ddd0d3e96d6bc75e095cef95363d
43, Elixir Idea #1: Typespecs to StreamData generators ,"Project Description
StreamData is a library that adds
data generation and property-based testing to Elixir. The goal of this project
is to read @type...", njichev , Mentor  Andrea Leopardi , Organization  Beam Community ,/archive/2018/projects/4875067859140608,https://github.com/njichev/type-generators
44, VRConfig - Visual Router Config for OpenWrt ,Improve the usability and beginner-friendliness of OpenWrt's LuCI Web Interface by creating a picture-based visual router configuration, Tobias Ilte ," Mentor  Julius Schulz-Zander, Thomas Hühn ", Organization  freifunk ,/archive/2018/projects/4877220174626816,https://gitlab.com/vrconfig
45, Approximate Convex Decomposition of Volumes Bounded by Triangle Meshes ,The algorithm in this project was proposed by Khaled Mamou and Faouzi Ghorbel. It’s an efficient approach to decompose a concave 3D mesh into a set..., Liubomyr Piadyk , Mentor  sloriot , Organization  CGAL Project ,/archive/2018/projects/4877293591724032,https://github.com/CGAL/cgal/issues/3270
46, Apertium translation pair for Kazakh and Sakha ,I would like to develop Apertium translation pair for Kazakh and Sakha languages. It would benefit society in whole by keeping diversity supporting..., Sardana Ivanova ," Mentor  Ilnar Salimzianov, Jonathan W ", Organization  Apertium ,/archive/2018/projects/4877442304966656,http://wiki.apertium.org/wiki/Kazakh_and_Sakha/GSoC2018_report
47, RDKit-MolVS Integration Project - GSoC 2018 ,MolVS (https://molvs.readthedocs.io/en/latest/) provides very useful functionality for molecular validation and standardization. MolVS is built using..., Susan Leung , Mentor  Gregory Landrum , Organization  Open Chemistry ,/archive/2018/projects/4878514637504512,https://github.com/rdkit/rdkit/pull/2002
48, Common Print Dialog Backend ,"I intend to create a new CPDB backend for printing to a (PDF) file and fix the bugs in the CUPS backend.
I also have to develop a new GTK3 Adaptor...", Ayush  Bansal ," Mentor  James Cloos, Till Kamppeter ", Organization  The Linux Foundation ,/archive/2018/projects/4878663283638272,https://github.com/ayush268/GSoC_2018_Documentation/blob/master/README.md
49, Android SDK Tools in Debian ,The Debian Android Tools team is working towards the goal of having the entire Android toolchain and SDK in Debian. That means Android apps can be..., darkLord ," Mentor  殷啟聰 | Kai-Chung Yan, cdesai, Hans-Christoph Steiner ", Organization  Debian Project ,/archive/2018/projects/4881923432251392,https://gist.github.com/darkLord19/46dac8fd935375d4064812963eb21ebf
50, Candis: A Software Tool for Cancer Prediction And Biomarker Identification Using High-throughput Data ,Candis (portmanteau of Cancer and Discover) is an Open Source data mining suite (released under the GNU General Public License v3) for DNA..., Rupav Jain ," Mentor  Akram Mohammed, Achilles Rasquinha ", Organization  Computational Biology @ University of Nebraska-Lincoln ,/archive/2018/projects/4888383801262080,https://github.com/HelikarLab/candis/wiki/Google-Summer-of-Code-2018
