Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
13, Adding  PRU-ICSS drivers to RTEMS on Texas Instrument Sitara SoCs ,"This Project intends to add the PRU support to RTEMS, using the Beaglebone Black (BBB). The BBB has an Texas Instruments AM3358 SoC with an ...", NilsHoel ," Mentor  Amaan Cheval, Kuan-Hsun Chen, Chris Johns, Sarvesh Patkar ", Organization  RTEMS Project ,/archive/2019/projects/6493866834788352,https://nilshoel.home.blog/2019/08/25/gsoc-2019-final-submission/
14, Extending Codegen ,"The purpose of this project is to extend SymPy's ability to generate code
involving matrix expressions by allowing the transformation of SymPy's AST...", anpandey ," Mentor  Aaron Meurer, Ondřej Čertík ", Organization  SymPy ,/archive/2019/projects/6494831994470400,https://github.com/sympy/sympy/wiki/GSoC-2019-Report-Ankit-Pandey:-Extending-Codegen
15, Mission Support System : Updating Geographical Plotting Routines ,Mission Support System currently relies on the python basemap package for supplying non-cylindrical projections and plotting of geographical features..., Anveshan Lal ," Mentor  Joern Ungermann, Jens-Uwe Grooß ", Organization  Python Software Foundation ,/archive/2019/projects/6497718212493312,https://bitbucket.org/wxmetvis/mss/wiki/Cartopy:%20Updating%20Geographical%20Plotting%20Routines%20-%20%20GSoC%202019
16, Real-time conditions data distribution for the Online data processing of the ALICE experiment ,ALICE (A Large Ion Collider Experiment) is a heavy-ion detector on the Large Hadron Collider (LHC) ring. It is designed to study the physics of..., danieldo , Mentor  Costin Grigoras , Organization  CERN-HSF ,/archive/2019/projects/6498641026482176,https://github.com/dosarudaniel/ReliableMulticastForALICE
17, VLC-Android Test Suite ,"This GSoC would be about adding testing to VLC-Android, specifically testing UI Scenarios, adding tests to the medialibrary integration, and adding...", Duncan McNAMARA ," Mentor  Felix Paul Kühne, Nicolas POMEPUY ", Organization  VideoLAN ,/archive/2019/projects/6509197452115968,https://skantes.github.io/GSoC-2019/
18, Expanding the receiver to BEIDOU B1C ,"The current version of GNSS-SDR supports GPS, GALILEO, GLONASS and BeiDou Global Navigation Satellite System signals. Right now in BeiDou signals,...", Andrew Kamble ," Mentor  Damian Miralles, Luis Esteve-Elfau ", Organization  GNSS-SDR ,/archive/2019/projects/6509812521631744,https://gist.github.com/andrewkamble88/67431cdfff751961b8767b8a8b6e2414
19, Red Hen Rapid Annotator ,With Red Hen Lab’s Rapid Annotator we try to enable researchers worldwide to annotate large chunks of data in a very short period of time with least..., gulshan_kumar ," Mentor  Thomas Proisl, Vaibhav Gupta, Peter Uhrig, Javier Valenzuela ", Organization  Red Hen Lab ,/archive/2019/projects/6510363133083648,https://gulshan-mittal.github.io/GSoC19-Blog/2019/08/20/GSoC'19-Summary.html
20, Semantic Image Processing for  Developmental Data Science. ,ImageJ is an OpenSource image processing tool written in Java which has been extremely helpful in the analysis of scientific images especially..., Vinay Varma Nadimpalli , Mentor  Bradly Alicea , Organization  INCF ,/archive/2019/projects/6512681610117120,https://nvinayvarma189.tumblr.com/post/187265128652/semantic-image-processing-for-developmental-data
21, BLAS and LAPACK runtime switching ,"Abstract Classical numerical linear algebra libraries, BLAS and LAPACK play important roles in the scientific computing field. Various demands on...", Mo Zhou , Mentor  Benda Xu , Organization  Gentoo Foundation ,/archive/2019/projects/6513450073718784,https://wiki.gentoo.org/wiki/Blas-lapack-switch
22, Swagger Documentation for Fineract APIs ,"In the previous documentation of fineract API, the source was simply an HTML  file which was maintained manually in parallel to the source code which...", Kang Breder Mbulle , Mentor  Sanyam96 , Organization  The Apache Software Foundation ,/archive/2019/projects/6515157121892352,https://gist.github.com/kangbreder/034f47e2e8015cee10b48b7c5f1b8df1
23, Dual-stack ping command ,Ping has been one of the basic most used utilities for network diagnostic. Because of this the major aspect concerning it is ensuring its long term..., Ján Sučan , Mentor  Alan Somers , Organization  FreeBSD ,/archive/2019/projects/6516511731089408,https://github.com/jansucan/google-summer-of-code-2019
24, Migrate RESTful web services from Struts to Spring ,Presently InterMine uses Struts framework which is outdated. InterMine provides RESTful web-services which facilitates to execute custom or templated..., Prabodh Kotasthane , Mentor  Daniela Butano , Organization  InterMine ,/archive/2019/projects/6516793370214400,https://pkatgithub.github.io/GSoC-2019-Final-Evaluations/
25," Implementing Chebyshev polynomial approximations in Haskell: Having the speed and precision of numerics with complex, non-polynomial functions. ","Practically speaking, in science, engineering, and statistics, most computations are done numerically. My project aims to implement a library that...", Deifilia To ," Mentor  tmcdonell, idontgetoutmuch, Albert Krewinkel ", Organization  Haskell.Org ,/archive/2019/projects/6517962758946816,https://github.com/DeifiliaTo/chebApprox
26, Javascript Data Visualisations ,"The current Intermine’s viewer interface works on JavaServer Pages Technology and is planned to be discontinued in a few years. And, a new interface...", Akshat Bhargava ," Mentor  Herald, Adrián Rodríguez-Bazaga ", Organization  InterMine ,/archive/2019/projects/6518025354739712,https://github.com/akshatbhargava123/intermine-data-visualizations/blob/master/README.md
27, Deep Learning based Visual Recommendations ,We come up with models that give the effective and efficient visualizations as recommendations to the given input. Current visualization tools..., Vinay Pandramish ," Mentor  Ganesh Iyer, Sapoon Dutta "," Organization  Biomedical Informatics, Emory University ",/archive/2019/projects/6521501140910080,https://pvinay737.github.io/2019/08/13/title.html
28, Smart Agents and Hydra APIs  - Dynamic Demo ,"Our Unstructured Web Data
In the current web, we have a lot of websites, data, and services, but all of it usually only in a human-readable way. The...", Gustavo Morais ," Mentor  Chris Andrew, xadahiya, Lorenzo (tuned) ", Organization  Hydra Ecosystem ,/archive/2019/projects/6525859375087616,https://guttz.github.io/gsoc19/2019/07/24/hydra-ecosystem-gsoc19.html
29, OWASP Juice Shop: Feature Pack 2019 ,This project aims at enhancing the Juice Shop application by drawing inspiration from modern e-commerce companies and incorporating sublime features..., Arpit Agrawal ," Mentor  Shoeb Patel ""Capt.Freak"", Jannik Hollenbach, Bjoern Kimminich ", Organization  OWASP Foundation ,/archive/2019/projects/6526397403627520,https://agrawalarpit14.github.io/GSoC/
30, Delaunay Triangulation and Random Geometries for Boost.Geometry ,The goals of this project are to add capabilities for computing Delaunay Triangulations/Voronoi Diagrams and for generating random geometries to the..., Tinko Sebastian Bartels ," Mentor  Vissarion Fisikopoulos, Adam Wulkiewicz ", Organization  Boost C++ ,/archive/2019/projects/6526899294044160,https://tinko92.github.io/gsoc2019/2019/09/24/work-product.html
31, OpenIoE - Implement authentication for message broker and rest API for OpenIOE ,"OpenIoE is an Open-source middleware platform for building, managing, and integrating connected products with the Internet of Everything. It enables...", withan ," Mentor  thisa, eranjan, Akarshani Amarasinghe, Tharidu Fernando ", Organization  SCoRe Lab (Sustainable Computing Research Lab) ,/archive/2019/projects/6528639762432000,https://github.com/scorelab/GSoC/blob/master/GSoC-2019/withan-OpenIoE.md
32, Plone: Guillotina API Evolution ,"Improving Guillotina API by making it more compliant to JSON-LD.
Implementing WebSocket endpoint for all the API functionalities  
JSON validation...", Karan Pratap Singh ," Mentor  Ramon Navarro Bosch, vangheem, Kumar Akshay ", Organization  Python Software Foundation ,/archive/2019/projects/6529335832346624,https://blogs.python-gsoc.org/en/blogs/karannaohs-blog/
33, Batchtools for Compute Canada ,"In this project we will work on the new CC systems (Beluga, Graham, Cedar, Niagara) and potentially mp2 trying to automate the setup of things like...", Konstantinos Kyriakidis ," Mentor  Pierre-O, Francois Lefebvre ", Organization  Canadian Center for Computational Genomics ,/archive/2019/projects/6532285921230848,https://github.com/kokyriakidis/batchtoolscc
34, Improving and adding more functionality to the TensorFlow-Datasets library with the addition of DatasetBuilders for important research datasets. ,Tensorflow Datasets or tfds makes the work of the user easier by transforming the raw dataset into a standard format so that it can be immediately..., Chanchal Kumar Maji ," Mentor  Vikram Tiwari, Marcin Michalski ", Organization  TensorFlow ,/archive/2019/projects/6537043688030208,https://github.com/ChanchalKumarMaji/Google-Summer-of-Code-2019
35, Implementation of COMPAT_LINUX and COMPAT_NETBSD32 DRM ioctls support for NetBSD kernel ,Port and Integrate DRM ioctl in NetBSD kernel for Linux binaries running in NetBSD. Convert between 32bit and 64bit DRM ioctl calls. Create a test..., Surya P ," Mentor  Christos Zoulas, Maya Rashish ", Organization  The NetBSD Foundation ,/archive/2019/projects/6537601547239424,https://gist.github.com/Freakqency/ad7dcca7fd8b3a1a689abb8e4d2bdb74
36, Web Pipeline for Flux Balance Analysis ,"The project is based upon Flux Balance Analysis, which is a model used for simulating metabolism. It is used in genome-scale reconstructions of...", Aman Dave ," Mentor  Robert Moore, Achilles Rasquinha ", Organization  Computational Biology @ University of Nebraska-Lincoln ,/archive/2019/projects/6542461436952576,https://github.com/HelikarLab/cobra-app
37, A Next Generation GUI for  Visualizing Big Gridded Data in Python ,This project aims to create a Graphical User Interface (GUI) for big gridded geospatial data visualization in the browser interface backed by the..., Harman Deep Singh ," Mentor  Richard Signell, Martin Durant ", Organization  Earth Science Information Partners ,/archive/2019/projects/6544996893720576,https://github.com/intake/intake-gsoc-gui/blob/master/Report%20for%20GSOC%202019.md
38, Jingle File Transfer Support for Dino ,"In addition to the already implemented file transfer via HTTP upload, add support for peer-to-peer file transfers via Jingle.", hrxi ," Mentor  Marvin W, fiaxh ", Organization  XMPP Standards Foundation (XSF) ,/archive/2019/projects/6548707745464320,https://hrxi.github.io/gsoc/blog/the-end
39, Port Krita to Android ,"Krita is only available for desktop OSes, my proposal is to add the support to mobile devices, android to be specific.
The proposal intends to build...", sh_zam ," Mentor  Jayaditya Gupta, Boudewijn Rempt ", Organization  KDE Community ,/archive/2019/projects/6549974475603968,https://community.kde.org/GSoC/2019/StatusReports/sh_zam
40, CERNBox: Bring Your Own Application ,"CERNBox provides cloud data storage to all CERN users to store, share and synchronize their data across all devices. It is integrated with variety of...", Mohit Tyagi ," Mentor  Hugo Gonzalez Labrador, Jakub Moscicki, Michael D'Silva, Thomas Müller ", Organization  CERN-HSF ,/archive/2019/projects/6551465701670912,https://github.com/Mohitty/GSoC2019
41, Add Plugin Mechanism to the Dashboard ,"This project aims to introduce a plugin mechanism to the Kubernetes Dashboard. It shall deal with defining the plugin framework architecture, it’s...", Ajat Prabha ," Mentor  Marcin Maciaszczyk, Sebastian Florek ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2019/projects/6552345297551360,https://ajatprabha.github.io/gsoc-meta-k8s/
42, Automate Reinforcement Process in FreeCAD ,This project is to automate Reinforcement process by using Rebar Addon in FreeCAD. The idea is to create UI on top of the current implementation to..., Suraj ," Mentor  Yorik van Havre, Amritpal Singh ", Organization  BRL-CAD ,/archive/2019/projects/6553209726828544,https://github.com/amrit3701/FreeCAD-Reinforcement/tree/gsoc19
43, Proposal for Wikimedia Commons ,Add Structured Commons support to Commons Android app, Vanshika Arora ," Mentor  Ashish Kumar, Nicolas Raoul ", Organization  Wikimedia Foundation ,/archive/2019/projects/6555136422313984,https://medium.com/@vanshikaa937/google-summer-of-code19-final-post-d78e601ea39d
44, Porting WINE to amd64 architecture on NetBSD ,"Inclusion of USER_LDT option in NetBSD kernel allows Wine32
applications to be run on amd64 architecture. This is useful primarily
owing to the...", Naveen Narayanan ," Mentor  Christos Zoulas, Maya Rashish, Leonardo Taccari ", Organization  The NetBSD Foundation ,/archive/2019/projects/6555986825838592,https://blog.netbsd.org/tnf/entry/porting_wine_to_amd64_on1
45, Live Synchronization Skeleton for CoEditing in Che and Theia ,"Increasingly, distributed software development teams rely on online collaboration. The proposed project aims to implement the first skeleton of...", Rijul Saini , Mentor  Sun Tan , Organization  The Eclipse Foundation ,/archive/2019/projects/6558363687583744,https://rijul5.github.io/GoogleSummerOfCode-Che-2019/
46, Improving Series Expansions ,"Currently, SymPy has a well-established series package in sympy/series.py. The goal
of this project would be to improve the existing series package,...", Arighna Chakrabarty , Mentor  Sartaj Singh , Organization  SymPy ,/archive/2019/projects/6559571731021824,https://github.com/sympy/sympy/wiki/GSoC-2019-Report-Arighna-Chakrabarty-:-Improving-Series-Expansions
47, Security Enhancements to Bindaas Data Integration Middleware ,"Bindaas acts as a unified interface to various data sources like Apache Drill, MySQL and MongoDB. The aim of this project is to add new modules that...", Tushar Aggarwal , Mentor  Pradeeban Kathiravelu ," Organization  Biomedical Informatics, Emory University ",/archive/2019/projects/6560768063963136,https://gist.github.com/tushar-97/c61cb48ae63f781275f95809768618ab
48, Reasonable Effectiveness of Mobile Inference: Adaptive Growth of the TensorFlow.js Model Garden ,"The project aims to grow the TensorFlow.js model garden with five new low-latency, low-power, high-accuracy applications controlled via an...", Sasha Illarionov , Mentor  Manraj Singh , Organization  TensorFlow ,/archive/2019/projects/6561581775716352,https://sdll.io/tfjs-model-garden
49, Poor man's Recognition ,Building a free version of Amazon rekognition with maximum possible feature during a 3 months’ time span., Md. Faizullah Khan , Mentor  Johannes Lochter , Organization  CCExtractor Development ,/archive/2019/projects/6564235578966016,https://github.com/backSpace001/PMR_WEB_APP1.0
50, Speed up Xapian's testsuite ,"Currently the xapian tests run one after the other. Since most machines these days use more than 1 processor, the tests can be sped up by running...", Tanmay Sachan , Mentor  Richhiey Thomas , Organization  Xapian Search Engine Library ,/archive/2019/projects/6565200738648064,https://trac.xapian.org/wiki/GSoC2019/Testsuite/WorkProduct
