Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
19, Mifos X Web App Angular 6 Rewrite ,Mifos Community App is the default web application built on top of the Apache Fineract platform. It is maintained by the Mifos Initiative as a..., Jivjyot Singh ," Mentor  Gaurav Saini-1, Kelvin Ikome ", Organization  The Mifos Initiative ,/archive/2019/projects/5949731656695808,https://gist.github.com/Jov03/feb00a8a921668cf0ee9cd725ee881a2
20, Development of a Text To Speech component that operates offline for the EBO educational robot ,My project is based on the fact that the offline component to be created for EBO gives it the ability to speak through a TTS modulating the voice..., Isabel Najarro Borrego-1 ," Mentor  Iván Barbecho Delgado, Marco A.Gutierrez ", Organization  RoboComp ,/archive/2019/projects/5950500120297472,https://inajarrob.github.io/GSoC-2019-TextToSpeech/
21, Build CHAOSS Risk and Growth Maturity and Decline Metrics in Augur ,Augur is fully functional prototyping web stack for CHAOSS metrics. It provides structured data mined from git repositories using a plugin..., Parth Sharma , Mentor  Sean Goggins , Organization  CHAOSS ,/archive/2019/projects/5952207168471040,https://github.com/parthsharma2/gsoc-2019
22, Using Deep Learning Techniques To Enhance Orthology Calls ,"Homology refers to the shared ancestry between a pair of structures, organisms or genes, in different taxa.
Currently, homology types are decided on...", Harshit Gupta-1 ," Mentor  Mateus Patricio, Matthieu Muffato "," Organization  Genes, Genomes and Variation ",/archive/2019/projects/5953105168957440,https://github.com/EnsemblGSOC/compara-deep-learning
23, Role Strategy Plugin Performance Improvement ,"The project revolves around improving the performance of the Role Strategy Plugin, the most downloaded authorization plugin for Jenkins (which is not...", Abhyudaya Sharma ," Mentor  Supun Wanniarachchi, Oleg Nenashev, RunZe Xia ", Organization  Jenkins project ,/archive/2019/projects/5953561777668096,https://jenkins.io/projects/gsoc/2019/role-strategy-performance/
24, Enhancing bug reports in the Clang Static Analyzer ,"The Clang Static Analyzer (analyzer) can discover errors in a code by a technique called symbolic execution. Its core essentially interprets C, C++,...", Kristóf Umann ," Mentor  Gábor Horváth, Artem Dergachev ", Organization  LLVM Compiler Infrastructure ,/archive/2019/projects/5955012805525504,https://szelethus.github.io/gsoc2019/
25, An R package for two new skew-t distributions ,"We will develop an R package for two families of skew-t distributions that have different tail behavior for left and right tails, namely the family...", Daniel Xia ," Mentor  Richard Martin, Aleksandr Aravkin, Alexios Galanos ", Organization  R project for statistical computing ,/archive/2019/projects/5955075401318400,https://github.com/dan9401/skewtDist
26, Improve JavaScript support on Okular ,"JavaScript is being widely used in PDF for all sort of things. Right now, Okular still fails to interpret and execute most of these JavaScript...", João Netto , Mentor  Albert Astals Cid , Organization  KDE Community ,/archive/2019/projects/5958551187488768,https://community.kde.org/index.php?title=GSoC/2019/StatusReports/Jo%C3%A3oNetto
27, Building a Gazebo overlay for RobotX simulator ,"The Virtual RobotX (VRX) competition is an international, university-level competition aimed at developing a vehicle in a Gazebo-based simulation...", Rumman Waqar , Mentor  Brian Bingham , Organization  Open Source Robotics Foundation ,/archive/2019/projects/5961563352072192,https://gist.github.com/rummanwaqar/3c994a9a061800d787251cc9c6d0dab4
28, Adding Augmented Reality (AR) support to the MapMint4ME Android Application ,"MapMint4ME (MM4ME) is an android application allows user to take photos, record their positions, and view their current location on map based on...", Aditya Vitthalrao ," Mentor  Gérald Fenoy, Rajat Shinde ", Organization  OSGeo ,/archive/2019/projects/5962182162907136,https://github.com/AdityaChondke/MapMint4ME/wiki/Final-Report-GSoC-2019
29, Add Support for Custom Resource Definitions to the Dashboard ,"The Kubernetes dashboard previously supported Third Party Resources (TPR), but these were replaced in Kubernetes by Custom Resource Definitions...", Elijah Oyekunle ," Mentor  Marcin Maciaszczyk, Sebastian Florek ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2019/projects/5962909421666304,https://github.com/eloyekunle/gsoc-2019-meta-k8s
30, Plugins Installation Manager CLI Tool/Library ,One of the most defining features of Jenkins is its extensibility via plugins. Although plugins can be managed and installed from within a live..., Natasha Stopa ," Mentor  Banerjee Arnab, Jon Brohauge, Oleg Nenashev, Baptiste Mathus, Kristin Whetstone ", Organization  Jenkins project ,/archive/2019/projects/5963447450206208,https://jenkins.io/projects/gsoc/2019/plugin-installation-manager-tool-cli/
31, Enable multiple network interfaces for Rook storage providers ,"This project aims to create new API to enable multiple network interface for Rook storage providers. Currently, Rook providers only choice is to use...", Giovan Isa Musthofa , Mentor  Dmitry Yusupov , Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2019/projects/5963949340622848,https://github.com/giovanism/gsoc-2019-rook/
32, Firewall Test Suite ,"A framework is to be built, which would be able to run a given test on all the firewalls (pf, ipfw, ipf) since there are a lot of commonalities in...", Ahsan Barkati ," Mentor  Kristof Provost, Tom Jones ", Organization  FreeBSD ,/archive/2019/projects/5965689809010688,https://wiki.freebsd.org/SummerOfCode2019Projects/FirewallTestSuite
33," Bundler and gem metrics, statistics and analytics ","Bundler includes some basic information in the User-Agent header during HTTP requests to gem servers, but this information is insufficient and...", Or Hadad , Mentor  indirect , Organization  Ruby ,/archive/2019/projects/5969335967809536,https://gist.github.com/Akrabut/7b7a616d31d29ef49c99e473c0833cf4
34, Refactor UI tests Helper ,codeceptjs-resemblehelper is a CodeceptJS helper which integrates the resemble.js functionality of image comparison in tests used to compare..., Kartikeya Gokhale ," Mentor  Nailya Kutlubaeva, Puneet ", Organization  Percona ,/archive/2019/projects/5969714612797440,https://gist.github.com/Kartikeya99/5556466af0054c1db26b4e64854d920a
35, GORA-485 Apache Kudu datastore for Gora ,This project aims to integrate Kudu (a columnar storage manager developed for the Apache Hadoop platform) into the Apache Gora project as a DataStore..., John Javier Mora Vivar ," Mentor  Carlos Muñoz, Alfonso Nishikawa, Furkan KAMACI ", Organization  The Apache Software Foundation ,/archive/2019/projects/5979318746873856,https://cwiki.apache.org/confluence/display/GORA/GORA-485+Apache+Kudu+datastore+for+Gora+Reports
36, Rocket.chat Articles ,"For every deployment of Rocket.chat, there is a team or community that generates a lot of content. Rocket.chat itself is the repository for much of...", Shubham Singh ," Mentor  Ramkumar KB, Peter Lepeska, jian hou, Karan Bedi ", Organization  Rocket.Chat ,/archive/2019/projects/5979511483531264,https://gist.github.com/shubhsherl/21e32429bbdec6d62392df90f5ccde96
37, LibreOffice Appliances ,Free digital signage and presentation screen solution with LibreOffice and cheap single-board computers., Rasmus Jonsson ," Mentor  Thorsten Behrens, Sweetshark ", Organization  LibreOffice ,/archive/2019/projects/5982046940299264,https://rptr.github.io/gsoc/
38, Unsupervised weighting of automata ,"Finite state automata/ transducers are currently used in lots of application including machine translation.
One of the most challenging parts of...", Amr Keleg ," Mentor  Nick Howell, Flammie, Francis Tyers ", Organization  Apertium ,/archive/2019/projects/5982561396850688,https://github.com/apertium/apertium-weighting-tools
39, Scrapy/Spidermon: Create a CLI to setup spidermon on projects ,"Spidermon is a monitoring tool created to help Scrapy users.
It helps by creating monitors to be checked when Scrapy spiders run, like tests, and...", Leonardo Rodrigues ," Mentor  Júlio Batista, Renne Rocha ", Organization  Python Software Foundation ,/archive/2019/projects/5985757792043008,https://docs.google.com/document/d/1IM4-V8rYn3WSW53hJiq6V15gDDUKul_Yzq2_gDmGd3Y
40, PRU User Space API ,"This project aims to provide an API for different programming languages to load firmware, start/stop and communicate with the BeagleBone PRUs...", Pratim Ugale ," Mentor  Kumar Abhishek, Patryk Mężydło, ZeekHuge ", Organization  BeagleBoard.org ,/archive/2019/projects/5988515748249600,https://github.com/pratimugale/PRUSS-Bindings/wiki
41, Metal Renegades - Multiplayer Implementation ,Metal Renegades will be a sandbox style game mode set in the wild west where humans and machines coexist. Players will play as robots themselves. It..., Mayant Mukul ," Mentor  SuperSnark, Martin Steiger, Iaronaraujo, Skylar Sommers, Michael Pollind ", Organization  The Terasology Foundation ,/archive/2019/projects/5989395344130048,https://wabadump.postach.io/post/final-report-gsoc-2019
42, Tokio Console ,Tokio provides an instrumentation API using tracing as well as a number of instrumentation points built into Tokio itself and the Tokio ecosystem...., MSleepyPanda , Mentor  Eliza Weisman , Organization  Tokio ,/archive/2019/projects/5990259773407232,https://github.com/tokio-rs/console
43, Property-based testing stateful programs using quickcheck-state-machine ,"Testing software is essential. As a project gets bigger, the difficulty of testing the interactions of all its components increases. Property based...", Kostas Dermentzis ," Mentor  stevana, stevan, Robert Danitz ", Organization  Haskell.Org ,/archive/2019/projects/5992186468892672,https://github.com/kderme/gsoc/blob/master/blog/report.md
44, TCP Testing and Alignment ,This project aims at alignment and testing of ns-3 implementation of TCP with Linux kernel. Through rigorous testing various features of TCP like..., Apoorva Bhargava ," Mentor  Vivek Jain, Tom Henderson ", Organization  The ns-3 Network Simulator Project ,/archive/2019/projects/5993036872417280,https://ns-3-tcp-validation.github.io
45, Improve WebDriver support in Servo ,"WebDriver is a remote control interface that enables introspection and control of user agents. Currently, Servo supports only a minimal subset of the...", George Roman , Mentor  jdm , Organization  Mozilla ,/archive/2019/projects/5995413734162432,https://georgeroman.github.io/posts/2019-08-23-gsoc-servo-final-report.html
46, A Neural QA Model for DBpedia - Anand Panchbhai ,"With booming amount of information being continuously added to the internet, organising the facts and serving this information to the users becomes a...", Anand ," Mentor  Tommaso Soru, Aashay Singhal, Aman Mehta ", Organization  DBpedia ,/archive/2019/projects/5996621777600512,https://panchbhai1969.github.io/A-Neural-QA-Model-for-DBpedia/FinalReport.html
47, Agora Slack Application ,Agora Web is a platform for managing elections. It makes use of the Agora library which is used to count votes and provide election results. This..., Bomen Derick ," Mentor  Abanda Ludovic, Bruno Woltzenlogel Paleo, Thuvarakan ", Organization  AOSSIE - Australian Open Source Software Innovation and Education ,/archive/2019/projects/5998631822295040,https://gist.github.com/ponsipi/285da5edd906e580861e15edc4acbf78
48, Chinese Pipeline ,"Red Hen gathers Chinese broadcasts to make data sets for NLP, OCR, audio, and video pipelines. Currently, Red Hen have a preliminary ASR pipeline but...", Ziyi Liu , Mentor  Zhaoqing Xu , Organization  Red Hen Lab ,/archive/2019/projects/6001285625544704,https://liuziyi219.github.io/2019/08/21/Chinese-pipeline-Final-Report/
49, Adding support for OpenType-SVG Fonts to FreeType ,"To support colored glyphs in OpenType fonts, several formats currently exist, namely SBIX, CBDT and COLR. These are used widely with varying degree...", Moazin ," Mentor  suzuki toshiya, Werner Lemberg ", Organization  FreeType ,/archive/2019/projects/6002250785226752,https://lists.nongnu.org/archive/html/freetype-devel/2019-08/msg00084.html
50, Generating Hessians and Jacobians via CLAD ,"Clad is a C++ Clang compiler plugin that employs automatic differentiation to derive user-defined functions, performing source code transformations...", Jack Qiu ," Mentor  Vassil Vassilev, Oksana Shadura, Aleksandr Efremov ", Organization  CERN-HSF ,/archive/2019/projects/6004151392141312,https://gist.github.com/540KJ/18e7452da0df7f5af584234bd1c308f6
